code_insee;name;department;zip_code;gps
51110;Chaltrait;51;51130;48.8827840053, 4.0351549525
53025;Bazougers;53;53170;47.9626559813, -0.58360264579
53027;Beaumont-Pied-de-Boeuf;53;53290;47.8357693911, -0.486276474711
53028;Belgeard;53;53440;48.2988991204, -0.511946929707
53043;Brée;53;53150;48.1479193113, -0.529248165322
53045;La Brûlatte;53;53410;48.1336404167, -0.980854077022
53046;Le Buret;53;53170;47.9626559813, -0.58360264579
53048;Chailland;53;53420;48.2329805228, -0.867786035333
53055;Chantrigné;53;53300;48.4002685671, -0.643929114886
53056;La Chapelle-Anthenaise;53;53950;48.1285774332, -0.685956019561
53057;La Chapelle-au-Riboul;53;53440;48.2988991204, -0.511946929707
53065;Châtres-la-Forêt;53;53600;48.1712764888, -0.371025494246
53076;Cossé-en-Champagne;53;53340;47.9616979352, -0.393093948942
53082;Courbeveille;53;53230;47.9490046036, -0.924040792242
53084;Craon;53;53400;47.844698761, -0.930832432477
53088;Cuillé;53;53540;47.9577685856, -1.09475844584
53091;Désertines;53;53190;48.4738805383, -0.958356062845
53097;Évron;53;53600;48.1712764888, -0.371025494246
53102;Gastines;53;53540;47.9577685856, -1.09475844584
53109;Grazay;53;53440;48.2988991204, -0.511946929707
53116;Le Horps;53;53640;48.3702796098, -0.466991822845
53125;Landivy;53;53190;48.4738805383, -0.958356062845
53128;Laubrières;53;53540;47.9577685856, -1.09475844584
53130;Laval;53;53000;48.061207848, -0.766068526202
53139;Loupfougères;53;53700;48.3268907629, -0.243628404864
53143;Maisoncelles-du-Maine;53;53170;47.9626559813, -0.58360264579
53144;Marcillé-la-Ville;53;53440;48.2988991204, -0.511946929707
53147;Mayenne;53;53100;48.3036155584, -0.694747095996
53150;Ménil;53;53200;47.8199489086, -0.703656647783
53151;Méral;53;53230;47.9490046036, -0.924040792242
53157;Montigné-le-Brillant;53;53970;48.0004120893, -0.787519584296
53158;Montjean;53;53320;48.0269054563, -0.962440957136
53160;Montreuil-Poulay;53;53640;48.3702796098, -0.466991822845
53163;Neau;53;53150;48.1479193113, -0.529248165322
53168;Nuillé-sur-Vicoin;53;53970;48.0004120893, -0.787519584296
53170;Oisseau;53;53300;48.4002685671, -0.643929114886
53173;La Pallu;53;53140;48.4797003216, -0.222461490352
53185;Pré-en-Pail-Saint-Samson;53;53140;48.4797003216, -0.222461490352
53189;Rennes-en-Grenouilles;53;53110;48.4617357482, -0.486776188303
53198;Saint-Aubin-du-Désert;53;53700;48.3268907629, -0.243628404864
53200;Saint-Baudelle;53;53100;48.3036155584, -0.694747095996
53211;Saint-Denis-de-Gastines;53;53500;48.3059363855, -0.916419053315
53212;Saint-Denis-du-Maine;53;53170;47.9626559813, -0.58360264579
53214;Saint-Erblon;53;53390;47.8296503455, -1.17079905697
53224;Saint-Germain-le-Fouilloux;53;53240;48.1953082933, -0.795986535008
53226;Saint-Hilaire-du-Maine;53;53380;48.2253517545, -1.00061376372
53228;Blandouet-Saint Jean;53;53270;48.066547004, -0.33227388574
53235;Sainte-Marie-du-Bois;53;53110;48.4617357482, -0.486776188303
53236;Saint-Mars-du-Désert;53;53700;48.3268907629, -0.243628404864
53240;Saint-Martin-du-Limet;53;53800;47.8127039941, -1.05346118825
53246;Saint-Pierre-des-Nids;53;53370;48.4038350742, -0.121705571791
53253;Saint-Saturnin-du-Limet;53;53800;47.8127039941, -1.05346118825
53258;La Selle-Craonnaise;53;53800;47.8127039941, -1.05346118825
53261;Soucé;53;53300;48.4002685671, -0.643929114886
53262;Soulgé-sur-Ouette;53;53210;48.0752567481, -0.609038039774
53266;Trans;53;53160;48.2445452823, -0.332223287872
53271;Villaines-la-Juhel;53;53700;48.3268907629, -0.243628404864
53276;Voutré;53;53600;48.1712764888, -0.371025494246
54003;Aboncourt;54;54115;48.4266603724, 5.96991011811
54008;Allain;54;54170;48.5367758152, 5.91133391514
54023;Arracourt;54;54370;48.6799191699, 6.55364167733
54024;Arraye-et-Han;54;54760;48.8078357534, 6.26083990436
54028;Auboué;54;54580;49.1903187118, 5.97291024326
54032;Autrey;54;54160;48.5525165802, 6.13358335741
54033;Avillers;54;54490;49.3325834566, 5.77814621797
54040;Badonviller;54;54540;48.4879435036, 6.89716431084
54041;Bagneux;54;54170;48.5367758152, 5.91133391514
54044;Barbas;54;54450;48.5815208917, 6.79116565699
54055;Bayonville-sur-Mad;54;54890;49.0257742751, 5.94673598373
54060;Belleville;54;54940;48.8142398061, 6.08946411374
54061;Bénaménil;54;54450;48.5815208917, 6.79116565699
54064;Bertrambois;54;54480;48.5581211262, 6.98506028293
54065;Bertrichamps;54;54120;48.4609930612, 6.76417608089
54070;Bey-sur-Seille;54;54760;48.8078357534, 6.26083990436
54074;Bienville-la-Petite;54;54300;48.581973576, 6.53531320598
54077;Blâmont;54;54450;48.5815208917, 6.79116565699
54078;Blémerey;54;54450;48.5815208917, 6.79116565699
54087;Bouillonville;54;54470;48.9170057125, 5.86157955771
54095;Bratte;54;54610;48.8814736429, 6.22677651571
54097;Bréménil;54;54540;48.4879435036, 6.89716431084
54098;Brémoncourt;54;54290;48.4626547242, 6.34305625466
54099;Val de Briey;54;54150;49.264324437, 5.89404491023
54100;Brin-sur-Seille;54;54280;48.744994601, 6.36399084854
54101;Brouville;54;54120;48.4609930612, 6.76417608089
54106;Bures;54;54370;48.6799191699, 6.55364167733
54107;Buriville;54;54450;48.5815208917, 6.79116565699
54109;Ceintrey;54;54134;48.5293245976, 6.1775765715
54116;Chanteheux;54;54300;48.581973576, 6.53531320598
54120;Charmes-la-Côte;54;54113;48.5984623029, 5.85442589686
54129;Cirey-sur-Vezouze;54;54480;48.5581211262, 6.98506028293
54135;Colombey-les-Belles;54;54170;48.5367758152, 5.91133391514
54141;Coyviller;54;54210;48.587486661, 6.26348821882
54143;Crépey;54;54170;48.5367758152, 5.91133391514
54147;Crion;54;54300;48.581973576, 6.53531320598
54151;Cutry;54;54720;49.4760856618, 5.75537597471
91587;Saulx-les-Chartreux;91;91160;48.6879154099, 2.28155441875
91589;Savigny-sur-Orge;91;91600;48.6839573506, 2.34917991911
91629;Valpuiseaux;91;91720;48.372712922, 2.35808534023
91634;Vaugrigneuse;91;91640;48.6224133727, 2.14125590005
91635;Vauhallan;91;91430;48.7339593054, 2.21260184658
92009;Bois-Colombes;92;92270;48.9156526901, 2.26727430129
92019;Châtenay-Malabry;92;92290;48.7683241133, 2.26382535631
92020;Châtillon;92;92320;48.8030902828, 2.2864012174
92023;Clamart;92;92140;48.7967176819, 2.25385173895
92026;Courbevoie;92;92400;48.8983884255, 2.25522376319
92032;Fontenay-aux-Roses;92;92260;48.7896302863, 2.28707483751
92044;Levallois-Perret;92;92300;48.8951336953, 2.28682447096
93055;Pantin;93;93500;48.8984397601, 2.40883983631
93057;Les Pavillons-sous-Bois;93;93320;48.9077599592, 2.50325789732
93061;Le Pré-Saint-Gervais;93;93310;48.8849181509, 2.40614464546
93066;Saint-Denis;93;93200;48.9296140653, 2.35920270384
93066;Saint-Denis;93;93210;48.9296140653, 2.35920270384
93078;Villepinte;93;93420;48.9594041186, 2.53661738011
93079;Villetaneuse;93;93430;48.9567205255, 2.34508496615
94011;Bonneuil-sur-Marne;94;94380;48.7736342302, 2.48825429698
94019;Chennevières-sur-Marne;94;94430;48.7980000026, 2.54187225559
94021;Chevilly-Larue;94;94550;48.7667771551, 2.35266828544
94033;Fontenay-sous-Bois;94;94120;48.8510089992, 2.47454061171
94048;Marolles-en-Brie;94;94440;48.7320439942, 2.55920831223
94054;Orly;94;94310;48.7428085691, 2.39544879484
94070;Santeny;94;94440;48.7320439942, 2.55920831223
94071;Sucy-en-Brie;94;94370;48.7657010886, 2.53346938213
94077;Villeneuve-le-Roi;94;94290;48.7321875577, 2.41059838063
94080;Vincennes;94;94300;48.8472921582, 2.43775823084
94081;Vitry-sur-Seine;94;94400;48.7885568869, 2.39425728394
95055;Bellefontaine;95;95270;49.1142163164, 2.39836244814
95119;Buhy;95;95770;49.1959926831, 1.69814198153
95127;Cergy;95;95000;49.0378977963, 2.06061895699
95127;Cergy;95;95800;49.0404241863, 2.0356184662
95139;La Chapelle-en-Vexin;95;95420;49.1378230096, 1.7800854585
95142;Chars;95;95750;49.1561369779, 1.91918704594
95154;Chennevières-lès-Louvres;95;95380;49.0485279227, 2.5187416869
95205;Écouen;95;95440;49.0257365877, 2.38491446746
95219;Ermont;95;95120;48.9883041761, 2.25629551186
95250;Fosses;95;95470;49.0842919677, 2.54827429077
95256;Frépillon;95;95740;49.0503556269, 2.20602188929
95270;Genainville;95;95420;49.1378230096, 1.7800854585
95271;Génicourt;95;95650;49.0831465949, 2.02625716292
95288;Groslay;95;95410;48.9851592656, 2.35040435023
95301;Haute-Isle;95;95780;49.0867183905, 1.64440422629
95306;Herblay;95;95220;49.0082603783, 2.15434312371
95313;L'Isle-Adam;95;95290;49.1073866175, 2.23418827484
95348;Longuesse;95;95450;49.0801559247, 1.9139084291
95351;Louvres;95;95380;49.0485279227, 2.5187416869
95379;Maudétour-en-Vexin;95;95420;49.1378230096, 1.7800854585
95394;Méry-sur-Oise;95;95540;49.0543404407, 2.17434065342
95504;Presles;95;95590;49.1078677101, 2.28470413018
95529;Ronquerolles;95;95340;49.1610028463, 2.26428490236
95563;Saint-Leu-la-Forêt;95;95320;49.0185563436, 2.24663214737
95574;Saint-Prix;95;95390;49.0210602804, 2.2702548944
95582;Sannois;95;95110;48.9719496259, 2.25343831149
95584;Santeuil;95;95640;49.1530667957, 1.99234967968
95633;Vaudherland;95;95500;48.9856270002, 2.45534121324
95641;Vémars;95;95470;49.0842919677, 2.54827429077
95690;Wy-dit-Joli-Village;95;95420;49.1378230096, 1.7800854585
97112;Grand-Bourg;971;97112;15.9059074056, -61.2940501948
97115;Lamentin;971;97129;16.2409664705, -61.6688216708
97118;Petit-Bourg;971;97170;16.1714632305, -61.6577301591
97125;Saint-François;971;97118;16.2729556298, -61.2814571844
97132;Trois-Rivières;971;97114;15.9909841341, -61.6478530536
97203;Basse-Pointe;972;97218;14.8474849535, -61.1459690766
97206;Le Diamant;972;97223;14.4888484016, -61.0202991489
97208;Fonds-Saint-Denis;972;97250;14.777738804, -61.1678676514
97218;Le Morne-Rouge;972;97260;14.7690224618, -61.1203956225
97222;Le Robert;972;97231;14.6748993025, -60.9426153066
97223;Saint-Esprit;972;97270;14.5589038688, -60.9214749212
97225;Saint-Pierre;972;97250;14.777738804, -61.1678676514
97229;Schoelcher;972;97233;14.6461548775, -61.1003483307
97231;Les Trois-Îlets;972;97229;14.5268411285, -61.0368740286
97305;Macouria;973;97355;4.98223447686, -52.5086780821
97307;Matoury;973;97351;4.83155863035, -52.3435695608
97311;Saint-Laurent-du-Maroni;973;97320;4.9462197668, -53.9779735451
97313;Montsinéry-Tonnegrande;973;97356;4.80953678108, -52.5096708871
97314;Ouanary;973;97380;4.19033633228, -51.8102044212
97403;Entre-Deux;974;97414;-21.2039549859, 55.4926624049
97406;La Plaine-des-Palmistes;974;97431;-21.1519471024, 55.6441769419
97410;Saint-Benoît;974;97470;-21.0919418821, 55.6492890915
97410;Saint-Benoît;974;97437;-21.0919418821, 55.6492890915
97414;Saint-Louis;974;97450;-21.2337866407, 55.4216954351
97414;Saint-Louis;974;97421;-21.2337866407, 55.4216954351
97420;Sainte-Suzanne;974;97441;-20.9453936025, 55.5929823966
68245;Obermorschwiller;68;68130;47.6168205059, 7.29502292412
68246;Obersaasheim;68;68600;47.9979879124, 7.5293497349
68247;Oderen;68;68830;47.9280210497, 6.9935822488
68253;Ottmarsheim;68;68490;47.7817852652, 7.50128243869
68266;Réguisheim;68;68890;47.9000897431, 7.37306716667
68270;Richwiller;68;68120;47.7768307965, 7.2881348904
68271;Riedisheim;68;68400;47.7397475615, 7.36559547622
68274;Rimbach-près-Guebwiller;68;68500;47.8970279545, 7.22386767783
68277;Riquewihr;68;68340;48.1777476023, 7.28848905346
68281;Roggenhouse;68;68740;47.8952251032, 7.49649106631
68290;Rustenhart;68;68740;47.8952251032, 7.49649106631
68300;Sausheim;68;68390;47.7997453022, 7.41007777982
68302;Schweighouse-Thann;68;68520;47.7328574448, 7.15152670714
68304;Sentheim;68;68780;47.7234740275, 7.06962991753
68307;Sewen;68;68290;47.799453165, 6.9576762067
68317;Soultzeren;68;68140;48.0538665247, 7.10605963311
68324;Steinbrunn-le-Haut;68;68440;47.695927931, 7.39848767671
68336;Traubach-le-Bas;68;68210;47.6465535695, 7.10668724533
68337;Traubach-le-Haut;68;68210;47.6465535695, 7.10668724533
68344;Urbès;68;68121;47.8799375308, 6.92692522405
68348;Vieux-Thann;68;68800;47.7994545972, 7.09241843411
68362;Wentzwiller;68;68220;47.544372951, 7.47237986146
68373;Winkel;68;68480;47.482749099, 7.30519272229
68375;Wittelsheim;68;68310;47.7985535201, 7.23964411959
68377;Wittersdorf;68;68130;47.6168205059, 7.29502292412
68378;Wolfersdorf;68;68210;47.6465535695, 7.10668724533
68379;Wolfgantzen;68;68600;47.9979879124, 7.5293497349
68383;Zellenberg;68;68340;48.1777476023, 7.28848905346
69003;Albigny-sur-Saône;69;69250;45.8691904995, 4.83538598434
69005;Ambérieux;69;69480;45.9282095873, 4.70232833984
69014;Aveize;69;69610;45.695671522, 4.4487808216
69015;Avenas;69;69430;46.1511962743, 4.57003815415
69016;Azolette;69;69790;46.2387836899, 4.44287004502
69021;Bessenay;69;69690;45.7650952227, 4.53742435922
69038;Chambost-Longessaigne;69;69770;45.7948653503, 4.42430458336
69042;La Chapelle-sur-Coise;69;69590;45.6217485802, 4.48906764505
69059;Civrieux-d'Azergues;69;69380;45.871665685, 4.70176964922
69061;Cogny;69;69640;45.9971718546, 4.6146387877
69078;Duerne;69;69850;45.6632329556, 4.55020035776
69088;Fontaines-sur-Saône;69;69270;45.8483845362, 4.85660481546
69090;Frontenas;69;69620;45.942828666, 4.55646873153
69091;Givors;69;69700;45.5741550977, 4.73818709302
69097;Les Haies;69;69420;45.5036780287, 4.73457399039
69102;Joux;69;69170;45.9115117845, 4.41315955372
69111;Légny;69;69620;45.942828666, 4.55646873153
69134;Moiré;69;69620;45.942828666, 4.55646873153
69135;Monsols;69;69860;46.2400571713, 4.55489493193
69137;Montmelas-Saint-Sorlin;69;69640;45.9971718546, 4.6146387877
69149;Oullins;69;69600;45.7156524382, 4.80267589495
69166;Riverie;69;69440;45.6116921757, 4.63961242602
69167;Rivolet;69;69640;45.9971718546, 4.6146387877
69175;Savigny;69;69210;45.8200332859, 4.61385272872
69176;Soucieu-en-Jarrest;69;69510;45.6836936194, 4.64151349794
69178;Souzy;69;69610;45.695671522, 4.4487808216
69181;Saint-Appolinaire;69;69170;45.9115117845, 4.41315955372
69182;Saint-Bonnet-des-Bruyères;69;69790;46.2387836899, 4.44287004502
69197;Saint-Étienne-des-Oullières;69;69460;46.0598992865, 4.61285199176
69214;Saint-Jean-la-Bussière;69;69550;45.9921852831, 4.36092903246
69218;Saint-Lager;69;69220;46.1265498738, 4.72361318779
69219;Saint-Laurent-d'Agny;69;69440;45.6116921757, 4.63961242602
69236;Saint-Romain-en-Gier;69;69700;45.5741550977, 4.73818709302
69245;Ternand;69;69620;45.942828666, 4.55646873153
69246;Theizé;69;69620;45.942828666, 4.55646873153
69255;Vaugneray;69;69670;45.7297593676, 4.64249561363
69261;Vernay;69;69430;46.1511962743, 4.57003815415
69263;Villechenève;69;69770;45.7948653503, 4.42430458336
69272;Communay;69;69360;45.6220752838, 4.84615821285
69276;Feyzin;69;69320;45.6733069707, 4.85791542174
69277;Genas;69;69740;45.7300186003, 5.01578595253
69281;Marennes;69;69970;45.626140728, 4.93340438392
69288;Saint-Laurent-de-Mure;69;69720;45.6898441312, 5.04322574847
69289;Saint-Pierre-de-Chandieu;69;69780;45.6517385833, 4.9906607201
69290;Saint-Priest;69;69800;45.7017022335, 4.94898769222
69291;Saint-Symphorien-d'Ozon;69;69360;45.6220752838, 4.84615821285
69297;Ternay;69;69360;45.6220752838, 4.84615821285
69299;Colombier-Saugnieu;69;69124;45.7180247923, 5.10320927277
69299;Colombier-Saugnieu;69;69125;45.7180247923, 5.10320927277
70003;Achey;70;70180;47.5818626565, 5.68358406763
70006;Aillevillers-et-Lyaumont;70;70320;47.9247841994, 6.33509809591
70008;Ainvelle;70;70800;47.8604600248, 6.24651419219
70011;Amage;70;70280;47.8584720576, 6.48683952427
70014;Amblans-et-Velotte;70;70200;47.6775063744, 6.50353320831
70017;Anchenoncourt-et-Chazel;70;70210;47.9304958501, 6.10069195539
70041;Autrey-lès-Gray;70;70100;47.4450284828, 5.5835389303
70043;Auvet-et-la-Chapelotte;70;70100;47.4450284828, 5.5835389303
70047;Baignes;70;70000;47.6011380255, 6.15589374132
70053;Les Bâties;70;70130;47.5459896831, 5.86128799053
70056;Baulay;70;70160;47.7821357866, 6.09657961176
70057;Bay;70;70150;47.3218065084, 5.78836351199
70060;Beaumotte-lès-Pin;70;70150;47.3218065084, 5.78836351199
70065;Besnans;70;70230;47.4966875875, 6.24277918181
70066;Betaucourt;70;70500;47.8418489668, 5.8916124162
63298;La Renaudie;63;63930;45.7386166201, 3.6587951745
63302;La Roche-Blanche;63;63670;45.7124444692, 3.15893935126
63311;Saint-Agoulin;63;63260;46.0185019732, 3.21337186417
63330;Saint-Cirgues-sur-Couze;63;63320;45.5536207313, 3.08709444267
63331;Saint-Clément-de-Valorgue;63;63660;45.5294414829, 3.9086743951
63332;Saint-Clément-de-Régnat;63;63310;46.0104230061, 3.36316816844
63334;Saint-Dier-d'Auvergne;63;63520;45.6791396863, 3.48140635939
63338;Saint-Éloy-les-Mines;63;63700;46.1865575466, 2.8334076893
63343;Saint-Flour;63;63520;45.6791396863, 3.48140635939
63346;Saint-Genès-Champespe;63;63850;45.4132189945, 2.81236528132
63347;Saint-Genès-du-Retz;63;63260;46.0185019732, 3.21337186417
63349;Saint-Georges-de-Mons;63;63780;45.9494669995, 2.85840011362
63357;Saint-Hérent;63;63340;45.450400978, 3.19686495404
63364;Saint-Jean-d'Heurs;63;63190;45.817780708, 3.399916409
63365;Saint-Jean-des-Ollières;63;63520;45.6791396863, 3.48140635939
63367;Saint-Jean-Saint-Gervais;63;63570;45.4492336759, 3.34157709163
63369;Saint-Julien-la-Geneste;63;63390;46.0373720502, 2.80705948896
63377;Saint-Maurice-près-Pionsat;63;63330;46.0971333548, 2.66280010852
63379;Saint-Myon;63;63460;45.9934157614, 3.09875798916
63380;Saint-Nectaire;63;63710;45.6024911149, 2.9728034479
63392;Saint-Rémy-de-Chargnat;63;63500;45.5449375451, 3.24769750903
63393;Saint-Rémy-sur-Durolle;63;63550;45.9228930521, 3.6102507473
63395;Saint-Sandoux;63;63450;45.6587829954, 3.08325812572
63396;Saint-Saturnin;63;63450;45.6587829954, 3.08325812572
63406;Sardon;63;63260;46.0185019732, 3.21337186417
63409;Saurier;63;63320;45.5536207313, 3.08709444267
63415;Sauxillanges;63;63490;45.5676913246, 3.41766076426
63416;Savennes;63;63750;45.6027201086, 2.52290102161
63421;Singles;63;63690;45.555010149, 2.58536882047
63423;Sugères;63;63490;45.5676913246, 3.41766076426
63424;Surat;63;63720;45.9061380457, 3.2350170341
63425;Tallende;63;63450;45.6587829954, 3.08325812572
63433;Tortebesse;63;63470;45.7561405495, 2.60141855583
63434;Tours-sur-Meymont;63;63590;45.630246547, 3.56815456434
63435;Tourzel-Ronzières;63;63320;45.5536207313, 3.08709444267
63438;Trézioux;63;63520;45.6791396863, 3.48140635939
63446;Vensat;63;63260;46.0185019732, 3.21337186417
63456;Vichel;63;63340;45.450400978, 3.19686495404
63457;Vic-le-Comte;63;63270;45.6408260002, 3.30100691361
63471;Youx;63;63700;46.1865575466, 2.8334076893
63472;Yronde-et-Buron;63;63270;45.6408260002, 3.30100691361
64003;Abidos;64;64150;43.3738643161, -0.656609609505
64007;Agnos;64;64400;43.1918951985, -0.642051267053
64009;Ahetze;64;64210;43.4226559085, -1.56911488604
64013;Ainhice-Mongelos;64;64220;43.1182252068, -1.17987845599
64017;Alos-Sibas-Abense;64;64470;43.0978429518, -0.895873375717
64022;Andrein;64;64390;43.4029592571, -0.922438975333
64038;Arcangues;64;64200;43.44355076, -1.52562527873
64042;Argagnon;64;64300;43.4859974267, -0.75266936644
64051;Arraute-Charritte;64;64120;43.3050617762, -1.05477457972
64053;Arrien;64;64420;43.2727772692, -0.18517685756
64057;Arthez-de-Béarn;64;64370;43.4860703804, -0.580425369823
64058;Arthez-d'Asson;64;64800;43.1416716993, -0.242876303099
